room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,last_modified
3885999,20053097,Entire home/apt,Westerpark,47,4.5,4,2,425,12/28/16
1866398,2240352,Entire home/apt,Centrum Oost,2,0,4,2,484,12/28/16
7918225,41642643,Entire home/apt,Centrum Oost,11,4.5,4,2,474,12/28/16
967799,4139821,Entire home/apt,Centrum West,12,4.5,6,1,420,12/28/16
9914692,50975580,Entire home/apt,Centrum West,1,0,4,2,345,12/28/16
13452091,47114267,Entire home/apt,Centrum West,0,0,4,3,431,12/28/16
10002942,50975580,Entire home/apt,Centrum West,1,0,4,2,345,12/28/16
5697670,4139821,Entire home/apt,Centrum West,0,0,6,2,431,12/28/16
15637539,92758335,Entire home/apt,Centrum West,0,0,4,2,358,12/28/16
5518097,21178470,Entire home/apt,Centrum West,5,5,4,2,323,12/28/16
10003068,50975580,Entire home/apt,Centrum West,0,0,4,2,345,12/28/16
12107620,22869169,Entire home/apt,Centrum West,13,4.5,4,3,431,12/28/16
588477,2902429,Entire home/apt,Centrum Oost,43,5,6,3,404,12/28/16
13672179,3899684,Entire home/apt,Centrum West,0,0,4,2,323,12/28/16
11376872,47826770,Entire home/apt,Centrum West,26,5,5,3,334,12/28/16
15815594,84844763,Entire home/apt,Centrum West,1,0,4,2,323,12/28/16
15559808,99523126,Entire home/apt,Centrum West,1,0,6,3,323,12/28/16
10114525,5542905,Entire home/apt,Centrum West,0,0,6,4,323,12/28/16
6122045,1281300,Entire home/apt,Centrum West,9,5,4,2,420,12/28/16
5531974,15381120,Entire home/apt,Centrum West,20,4.5,4,2,323,12/28/16
10004838,50975580,Entire home/apt,Westerpark,0,0,4,2,317,12/28/16
13218044,31209126,Entire home/apt,Centrum Oost,0,0,6,2,484,12/28/16
14435325,9302267,Entire home/apt,Centrum Oost,1,0,6,3,323,12/28/16
5390933,11929685,Entire home/apt,Centrum Oost,18,4.5,6,5,457,12/28/16
6826156,16435310,Entire home/apt,Centrum Oost,0,0,8,3,372,12/28/16
5713368,29621807,Entire home/apt,Noord West,3,4.5,6,4,323,12/28/16
12217767,2646912,Entire home/apt,Centrum Oost,14,4.5,7,2,323,12/28/16
12727489,329249,Entire home/apt,Centrum West,1,0,6,3,409,12/28/16
1199165,4139821,Entire home/apt,Centrum West,2,0,4,2,431,12/28/16
7725619,26405981,Entire home/apt,Centrum Oost,47,5,5,2,317,12/28/16
6817113,15507949,Shared room,Westerpark,42,4.5,4,1,87,12/28/16
9558007,49203589,Shared room,Watergraafsmeer,27,4,6,1,102,12/28/16
5921341,1687335,Shared room,Noord-West / Noord-Midden,1,0,1,1,80,12/28/16
16095365,15825533,Shared room,Noord-West / Noord-Midden,5,5,2,1,65,12/28/16
14815634,91298016,Shared room,Oostelijk Havengebied / Indische Buurt,2,0,2,1,75,12/28/16
16426504,107684763,Shared room,Bijlmer Oost,0,0,1,1,70,12/28/16
13875260,82079558,Shared room,Centrum Oost,3,4.5,4,1,75,12/28/16
12062398,64618288,Shared room,Noord West,2,0,2,1,54,12/28/16
13710208,8747487,Shared room,De Baarsjes / Oud West,17,4.5,2,1,62,12/28/16
8935871,46718394,Shared room,De Baarsjes / Oud West,30,4.5,3,1,52,12/28/16
16177867,105622929,Shared room,Westerpark,1,0,2,1,43,12/28/16
9060570,47264416,Shared room,Oostelijk Havengebied / Indische Buurt,11,4.5,4,1,43,12/28/16
14556560,52317866,Shared room,Centrum West,6,4.5,2,1,43,12/28/16
9703355,47264416,Shared room,Oud Noord,23,4.5,4,1,43,12/28/16
5460803,15005273,Shared room,Oud Oost,9,5,1,1,56,12/28/16
14818006,92624874,Shared room,Ijburg / Eiland Zeeburg,7,4.5,3,1,54,12/28/16
12314602,31766654,Shared room,De Pijp / Rivierenbuurt,11,4,2,1,43,12/28/16
9088830,47264416,Shared room,Oostelijk Havengebied / Indische Buurt,32,4.5,4,1,43,12/28/16
11122903,13122312,Shared room,Buitenveldert / Zuidas,3,4,2,1,43,12/28/16
9537235,45584652,Shared room,Westerpark,1,0,1,1,49,12/28/16
15433270,19631603,Shared room,Westerpark,3,4,2,1,43,12/28/16
4054356,1882069,Shared room,De Baarsjes / Oud West,85,4.5,1,1,55,12/28/16
14309046,31168044,Shared room,De Baarsjes / Oud West,31,4.5,2,1,48,12/28/16
4347291,12950894,Shared room,Geuzenveld / Slotermeer,17,4.5,1,1,41,12/28/16
12959637,39517782,Shared room,Noord West,0,0,1,1,41,12/28/16
13797285,12570608,Shared room,Oostelijk Havengebied / Indische Buurt,2,0,1,1,38,12/28/16
12499692,67683148,Shared room,Oud Oost,9,4,2,1,38,12/28/16
11807060,62885480,Shared room,De Baarsjes / Oud West,23,4.5,2,1,37,12/28/16
821958,336950,Shared room,Centrum West,51,5,1,1,18,12/28/16
15503150,71300204,Shared room,Buitenveldert / Zuidas,2,0,1,1,40,12/28/16
7357538,38549823,Shared room,Geuzenveld / Slotermeer,0,0,16,1,28,12/28/16
14659123,91055585,Shared room,Geuzenveld / Slotermeer,3,5,2,1,32,12/28/16
16257485,101457621,Shared room,Centrum West,4,4.5,1,1,40,12/28/16
8692643,12950894,Shared room,Geuzenveld / Slotermeer,3,4,1,1,41,12/28/16
2964680,12027723,Shared room,Bos en Lommer,27,4.5,2,1,37,12/28/16
16257569,101457621,Shared room,Centrum West,3,4.5,1,1,40,12/28/16
16257892,101457621,Shared room,Centrum West,3,4.5,1,1,27,12/28/16
10668929,12027723,Shared room,Bos en Lommer,11,4.5,2,1,27,12/28/16
15076339,93480630,Shared room,Noord West,1,0,1,1,15,12/28/16
15537309,99956555,Shared room,Noord Oost,5,0,1,1,38,12/28/16
15780473,101457621,Shared room,Centrum West,17,4.5,1,1,27,12/28/16
15267224,31209126,Entire home/apt,Centrum West,0,0,6,1,295,12/28/16
3030988,13652696,Entire home/apt,Buitenveldert / Zuidas,2,0,8,4,227,12/28/16
12597234,68338234,Entire home/apt,Centrum West,11,4.5,16,4,645,12/28/16
12957521,71231287,Entire home/apt,Centrum West,0,0,9,4,361,12/28/16
5877056,2532897,Entire home/apt,Slotervaart,6,4.5,7,3,137,12/28/16
13260806,10381584,Entire home/apt,De Baarsjes / Oud West,0,0,5,3,538,12/28/16
4413645,22910717,Entire home/apt,Centrum West,0,0,8,4,646,12/28/16
10511291,5421078,Entire home/apt,Watergraafsmeer,0,0,8,3,646,12/28/16
14964052,4520222,Entire home/apt,Bos en Lommer,0,0,4,2,538,12/28/16
3824832,7399322,Entire home/apt,De Pijp / Rivierenbuurt,1,0,4,2,538,12/28/16
1904297,9885635,Entire home/apt,Oostelijk Havengebied / Indische Buurt,23,4.5,14,3,527,12/28/16
16486953,104456935,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,14,5,586,12/28/16
1585824,5137582,Entire home/apt,Gaasperdam / Driemond,37,4.5,8,4,345,12/28/16
15081578,95422089,Entire home/apt,Ijburg / Eiland Zeeburg,1,0,8,3,334,12/28/16
5741919,29780607,Entire home/apt,Ijburg / Eiland Zeeburg,9,5,8,4,323,12/28/16
8927195,865379,Entire home/apt,Geuzenveld / Slotermeer,0,0,5,3,162,12/28/16
15950512,103546454,Entire home/apt,Noord-West / Noord-Midden,1,0,4,2,178,12/28/16
9490497,7134681,Entire home/apt,Bos en Lommer,9,4.5,4,2,79,12/28/16
5868743,19136139,Entire home/apt,Westerpark,42,5,6,2,75,12/28/16
14348158,20644650,Entire home/apt,Centrum West,8,5,7,4,1131,12/28/16
15643027,88724188,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,16,10,753,12/28/16
16461780,52235587,Entire home/apt,Bos en Lommer,0,0,7,3,753,12/28/16
1691464,8935864,Entire home/apt,Centrum West,5,4.5,10,4,539,12/28/16
14316864,87545766,Entire home/apt,De Pijp / Rivierenbuurt,0,0,2,2,539,12/28/16
4008728,20786453,Entire home/apt,De Baarsjes / Oud West,31,4.5,6,3,646,12/28/16
16188574,31209126,Entire home/apt,Centrum West,0,0,6,1,539,12/28/16
16098405,66365302,Entire home/apt,De Pijp / Rivierenbuurt,0,0,4,2,539,12/28/16
7743717,8939849,Entire home/apt,De Pijp / Rivierenbuurt,1,0,3,3,646,12/28/16
6345438,29677387,Entire home/apt,De Pijp / Rivierenbuurt,3,4,6,3,535,12/28/16
11056228,8558897,Entire home/apt,Centrum Oost,4,2,14,3,539,12/28/16
3927358,20346940,Entire home/apt,Westerpark,25,4.5,16,10,711,12/28/16
8142900,8731642,Entire home/apt,Centrum West,23,5,8,6,646,12/28/16
529174,8003829,Entire home/apt,Centrum West,54,4.5,8,4,700,12/28/16
10245597,8558897,Entire home/apt,Oud Oost,8,4,12,7,557,12/28/16
16529633,108721780,Entire home/apt,Centrum West,0,0,5,2,539,12/28/16
7321352,38352414,Entire home/apt,Watergraafsmeer,14,4.5,7,3,323,12/28/16
4911386,25291342,Entire home/apt,Oud Oost,19,4.5,8,4,431,12/28/16
551606,2710951,Entire home/apt,Oostelijk Havengebied / Indische Buurt,32,4.5,8,4,322,12/28/16
15965794,29565652,Entire home/apt,Ijburg / Eiland Zeeburg,0,0,6,3,323,12/28/16
2485539,10388381,Entire home/apt,Watergraafsmeer,11,4.5,6,3,323,12/28/16
3665553,18586354,Entire home/apt,Ijburg / Eiland Zeeburg,0,0,4,8,323,12/28/16
350271,1775032,Entire home/apt,Ijburg / Eiland Zeeburg,1,0,4,3,452,12/28/16
4523624,12179257,Entire home/apt,Noord-West / Noord-Midden,16,4.5,4,2,323,12/28/16
1799936,389623,Entire home/apt,De Baarsjes / Oud West,6,4.5,6,2,372,12/28/16
10582203,9322038,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,4,4,4,344,12/28/16
6243633,19019597,Entire home/apt,Oud Noord,1,0,8,5,323,12/28/16
15716778,85619803,Entire home/apt,Ijburg / Eiland Zeeburg,1,0,16,7,442,12/28/16
14563112,9302267,Entire home/apt,Centrum West,0,0,6,2,431,12/28/16
15285308,95583458,Entire home/apt,Oud Noord,1,0,16,10,404,12/28/16
10566595,54500082,Entire home/apt,Centrum West,4,5,8,3,323,12/28/16
995124,4237150,Entire home/apt,Oostelijk Havengebied / Indische Buurt,58,5,6,2,323,12/28/16
10461696,51222075,Entire home/apt,Centrum West,15,4.5,4,2,323,12/28/16
15952846,20346503,Entire home/apt,Centrum West,0,0,4,1,323,12/28/16
2837289,14514106,Entire home/apt,Oud Noord,14,5,6,3,312,12/28/16
1238420,329249,Entire home/apt,Centrum West,0,0,4,2,345,12/28/16
967830,4139821,Entire home/apt,Centrum West,22,4.5,10,2,425,12/28/16
5582731,28947165,Entire home/apt,Centrum West,5,5,4,2,317,12/28/16
2345576,4659585,Entire home/apt,Centrum Oost,34,5,5,3,424,12/28/16
16025330,48703385,Entire home/apt,Centrum West,0,0,4,2,366,12/28/16
418901,1005087,Entire home/apt,Centrum West,31,4.5,4,3,322,12/28/16
809026,336950,Entire home/apt,Centrum West,35,5,4,2,322,12/28/16
3402833,17161065,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,5,4,4,377,12/28/16
14722159,48703385,Entire home/apt,Centrum West,0,0,4,2,484,12/28/16
8189993,43200509,Entire home/apt,Centrum West,20,5,4,2,312,12/28/16
8019005,187728,Entire home/apt,Centrum West,24,5,4,2,323,12/28/16
11201787,8558897,Entire home/apt,Centrum West,0,0,4,2,323,12/28/16
9248355,41042925,Entire home/apt,Centrum West,3,4.5,6,3,377,12/28/16
9249719,41042925,Entire home/apt,Centrum West,0,0,4,2,345,12/28/16
11664203,61913671,Entire home/apt,Centrum West,9,5,4,2,323,12/28/16
14689234,20346940,Entire home/apt,Oostelijk Havengebied / Indische Buurt,3,4.5,12,6,484,12/28/16
8601086,22253409,Entire home/apt,Centrum West,2,0,3,2,387,12/28/16
2982044,15209448,Entire home/apt,Centrum West,29,5,5,2,317,12/28/16
9659119,27860514,Entire home/apt,Centrum West,2,0,4,2,377,12/28/16
4380472,12781499,Entire home/apt,Centrum West,0,0,2,1,334,12/28/16
15284502,95583458,Entire home/apt,Oud Noord,6,5,16,10,404,12/28/16
9659991,4091515,Entire home/apt,Centrum Oost,6,5,6,3,344,12/28/16
3144548,12003884,Entire home/apt,Oostelijk Havengebied / Indische Buurt,16,5,4,3,323,12/28/16
1339705,7203986,Entire home/apt,Centrum Oost,20,5,4,2,425,12/28/16
13302853,75141793,Entire home/apt,Oostelijk Havengebied / Indische Buurt,4,5,7,5,377,12/28/16
679838,3460384,Entire home/apt,Centrum Oost,18,5,3,1,317,12/28/16
13610835,78778317,Entire home/apt,Centrum West,3,5,5,3,409,12/28/16
14144923,85420364,Entire home/apt,Centrum West,14,5,4,2,377,12/28/16
9672837,49982323,Entire home/apt,Oud Noord,8,4,16,8,452,12/28/16
13974102,83335794,Entire home/apt,Centrum West,0,0,4,2,312,12/28/16
154798,695438,Entire home/apt,Centrum West,13,5,6,3,484,12/28/16
16339720,35212926,Entire home/apt,Centrum West,0,0,2,1,317,12/28/16
8269919,33719020,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,8,4,377,12/28/16
12375427,66874288,Entire home/apt,Centrum Oost,0,0,4,3,430,12/28/16
1927634,9314105,Entire home/apt,Oostelijk Havengebied / Indische Buurt,11,5,4,2,322,12/28/16
15191982,95583458,Entire home/apt,Oud Noord,3,5,16,10,404,12/28/16
5334290,21831151,Entire home/apt,Oud Noord,4,5,2,1,469,12/28/16
14241924,48703385,Entire home/apt,Centrum West,1,0,4,2,377,12/28/16
11603060,31565954,Entire home/apt,Oostelijk Havengebied / Indische Buurt,31,5,4,2,354,12/28/16
16048861,38255117,Entire home/apt,De Baarsjes / Oud West,0,0,8,4,431,12/28/16
13932198,48703385,Entire home/apt,De Pijp / Rivierenbuurt,1,0,4,1,377,12/28/16
9590594,14940981,Entire home/apt,Centrum Oost,0,0,5,4,415,12/28/16
7058094,5558178,Entire home/apt,Noord-West / Noord-Midden,3,4.5,5,3,322,12/28/16
2016155,10369417,Entire home/apt,Noord-West / Noord-Midden,9,5,10,5,512,12/28/16
11748538,1790158,Entire home/apt,Centrum West,1,0,4,2,415,12/28/16
339930,1725378,Entire home/apt,De Baarsjes / Oud West,195,5,3,1,322,12/28/16
6044090,10517686,Entire home/apt,Oud Oost,12,5,4,2,322,12/28/16
1079362,5936488,Entire home/apt,Centrum Oost,5,5,4,2,373,12/28/16
1038120,5714947,Entire home/apt,Centrum West,17,5,4,3,431,12/28/16
9953049,19086112,Entire home/apt,De Baarsjes / Oud West,5,5,5,2,431,12/28/16
5870563,30481836,Entire home/apt,Centrum West,37,5,4,2,377,12/28/16
16511722,19094953,Entire home/apt,De Baarsjes / Oud West,0,0,3,1,323,12/28/16
6430582,2328927,Entire home/apt,De Baarsjes / Oud West,10,4.5,5,4,350,12/28/16
14129184,913437,Entire home/apt,Westerpark,0,0,4,2,512,12/28/16
3839356,19779602,Entire home/apt,Centrum West,19,5,4,2,323,12/28/16
4571531,20250385,Entire home/apt,Centrum West,19,4.5,5,3,351,12/28/16
1233749,329249,Entire home/apt,Centrum West,1,0,4,1,323,12/28/16
15290649,97341806,Entire home/apt,De Pijp / Rivierenbuurt,5,5,4,3,317,12/28/16
4947466,4562355,Entire home/apt,Centrum West,12,4.5,4,1,345,12/28/16
8896452,2794849,Entire home/apt,Noord-West / Noord-Midden,7,5,4,4,377,12/28/16
1734769,9137568,Entire home/apt,Geuzenveld / Slotermeer,18,5,7,3,321,12/28/16
12624441,5702984,Entire home/apt,De Baarsjes / Oud West,17,5,3,2,323,12/28/16
731834,965667,Entire home/apt,De Baarsjes / Oud West,139,5,5,2,323,12/28/16
6229177,6830695,Entire home/apt,Centrum West,16,5,4,2,358,12/28/16
9840533,46077789,Entire home/apt,Centrum Oost,17,4.5,6,3,452,12/28/16
7134945,37372962,Entire home/apt,Centrum Oost,16,5,3,2,484,12/28/16
14245813,25505384,Entire home/apt,Centrum West,0,0,4,2,425,12/28/16
12464945,14395366,Entire home/apt,De Baarsjes / Oud West,8,4,6,3,322,12/28/16
7924857,23387617,Entire home/apt,De Baarsjes / Oud West,10,5,6,4,350,12/28/16
4835069,24737931,Entire home/apt,De Baarsjes / Oud West,5,5,6,3,377,12/28/16
14118909,85100740,Entire home/apt,Centrum West,7,5,3,2,322,12/28/16
5341871,21831151,Entire home/apt,Oud Noord,4,5,2,1,469,12/28/16
14839350,64595733,Entire home/apt,Centrum West,2,0,3,2,377,12/28/16
2144304,10945068,Entire home/apt,Noord-West / Noord-Midden,7,5,6,4,450,12/28/16
14829970,48703385,Entire home/apt,Centrum Oost,0,0,3,2,323,12/28/16
1079499,5937460,Entire home/apt,Oud Oost,35,5,2,1,505,12/28/16
11998169,1878355,Entire home/apt,Centrum Oost,1,0,6,3,484,12/28/16
5671597,7249564,Entire home/apt,Centrum Oost,27,5,4,2,322,12/28/16
14973621,8558897,Entire home/apt,De Pijp / Rivierenbuurt,5,4,8,2,404,12/28/16
4587844,3640101,Entire home/apt,Centrum Oost,14,5,6,4,377,12/28/16
12447310,24394024,Entire home/apt,Noord-West / Noord-Midden,6,5,5,3,317,12/28/16
9894640,1165322,Entire home/apt,Centrum West,5,5,4,2,431,12/28/16
3466962,17439682,Entire home/apt,Centrum West,61,4.5,6,4,310,12/28/16
529588,2602167,Entire home/apt,Centrum West,11,5,4,2,408,12/28/16
9459937,2937484,Entire home/apt,Oud Oost,10,5,6,4,452,12/28/16
8494696,8126786,Entire home/apt,De Pijp / Rivierenbuurt,2,0,4,2,323,12/28/16
10094004,8558897,Entire home/apt,Noord-West / Noord-Midden,5,3.5,8,6,421,12/28/16
5362958,27801040,Entire home/apt,De Aker / Nieuw Sloten,1,0,5,2,404,12/28/16
4119510,2167902,Entire home/apt,De Baarsjes / Oud West,9,4.5,6,3,323,12/28/16
9310110,9665876,Entire home/apt,Centrum West,3,4.5,3,2,323,12/28/16
13812941,46691672,Entire home/apt,De Baarsjes / Oud West,0,0,8,5,404,12/28/16
2696109,13799832,Entire home/apt,Centrum West,38,4.5,6,2,323,12/28/16
6536993,33995659,Entire home/apt,Oud Oost,5,4.5,4,2,495,12/28/16
8021740,42357434,Entire home/apt,Oud Noord,2,0,6,1,350,12/28/16
11314632,11086982,Entire home/apt,De Pijp / Rivierenbuurt,8,5,4,2,339,12/28/16
4860508,20850737,Entire home/apt,Centrum West,81,5,4,2,317,12/28/16
6633038,540087,Entire home/apt,Centrum West,7,5,4,2,323,12/28/16
1018336,4521786,Entire home/apt,Centrum West,114,4.5,4,2,376,12/28/16
13899162,73079117,Entire home/apt,Centrum Oost,3,4.5,4,3,484,12/28/16
13315099,5786524,Entire home/apt,De Baarsjes / Oud West,13,5,6,3,377,12/28/16
4209897,6558000,Entire home/apt,Noord-West / Noord-Midden,14,5,7,5,431,12/28/16
6077424,21168948,Entire home/apt,Noord-West / Noord-Midden,8,5,6,4,387,12/28/16
1233879,329249,Entire home/apt,Centrum West,3,4,6,3,366,12/28/16
7899208,19906446,Entire home/apt,De Pijp / Rivierenbuurt,13,4.5,4,4,430,12/28/16
4775827,20800124,Entire home/apt,Centrum Oost,21,5,7,4,372,12/28/16
9474189,49103027,Entire home/apt,De Baarsjes / Oud West,0,0,5,3,317,12/28/16
11054922,15892996,Entire home/apt,Centrum West,4,5,4,4,322,12/28/16
5464004,28339736,Entire home/apt,Centrum Oost,31,5,2,1,370,12/28/16
16355820,107106376,Entire home/apt,De Pijp / Rivierenbuurt,0,0,4,2,430,12/28/16
6803270,35146234,Entire home/apt,De Baarsjes / Oud West,68,5,6,3,311,12/28/16
6167615,31998043,Entire home/apt,Centrum Oost,5,5,6,3,387,12/28/16
7891490,41605777,Entire home/apt,De Baarsjes / Oud West,3,5,4,3,311,12/28/16
11236596,3552147,Entire home/apt,De Pijp / Rivierenbuurt,1,0,6,3,386,12/28/16
16473749,19077876,Entire home/apt,Bijlmer Centrum,0,0,4,2,323,12/28/16
15785243,85619803,Entire home/apt,Ijburg / Eiland Zeeburg,3,4.5,12,2,377,12/28/16
9059094,8321602,Entire home/apt,Centrum West,2,0,6,3,377,12/28/16
15253061,97001844,Entire home/apt,Centrum Oost,0,0,4,3,323,12/28/16
16104963,44168250,Entire home/apt,Centrum Oost,0,0,2,1,345,12/28/16
13470717,3309322,Entire home/apt,Westerpark,8,5,4,3,354,12/28/16
14063205,84422486,Entire home/apt,Centrum West,0,0,4,3,386,12/28/16
6524982,7464110,Entire home/apt,De Baarsjes / Oud West,12,4.5,4,4,409,12/28/16
14897159,9395279,Entire home/apt,De Baarsjes / Oud West,0,0,3,2,322,12/28/16
49552,225987,Entire home/apt,Centrum West,270,5,8,3,452,12/28/16
5177030,6192245,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,6,5,345,12/28/16
16387951,88505426,Entire home/apt,Centrum West,0,0,4,1,323,12/28/16
13805368,81218790,Entire home/apt,De Pijp / Rivierenbuurt,0,0,3,2,323,12/28/16
10130108,8558897,Entire home/apt,Centrum Oost,12,3.5,4,4,323,12/28/16
6704007,4356084,Entire home/apt,Centrum West,2,0,2,1,420,12/28/16
3390543,16619309,Entire home/apt,De Pijp / Rivierenbuurt,64,5,8,5,484,12/28/16
3286293,16607835,Entire home/apt,Centrum Oost,25,5,6,3,431,12/28/16
14413839,84422486,Entire home/apt,Centrum West,0,0,4,3,409,12/28/16
15509938,12392482,Entire home/apt,Centrum West,1,0,5,1,334,12/28/16
15669848,13737956,Entire home/apt,De Pijp / Rivierenbuurt,0,0,6,4,415,12/28/16
6369452,33181265,Entire home/apt,Westerpark,90,5,4,2,323,12/28/16
5401946,10742904,Entire home/apt,Watergraafsmeer,26,5,5,2,322,12/28/16
14988124,94197977,Entire home/apt,Centrum West,2,0,2,1,323,12/28/16
15530149,99876403,Entire home/apt,Centrum West,2,0,4,1,431,12/28/16
14346940,24188670,Entire home/apt,De Pijp / Rivierenbuurt,2,0,5,3,377,12/28/16
1236227,6739792,Entire home/apt,Centrum Oost,101,5,5,4,376,12/28/16
12672960,9598082,Entire home/apt,Centrum West,2,0,2,1,377,12/28/16
13471612,77065774,Entire home/apt,De Pijp / Rivierenbuurt,8,5,4,2,323,12/28/16
9442082,48934475,Entire home/apt,Centrum Oost,16,4.5,10,4,317,12/28/16
14242566,48703385,Entire home/apt,Centrum West,0,0,4,3,484,12/28/16
12666793,68782909,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,4,2,430,12/28/16
13464393,54201420,Entire home/apt,De Pijp / Rivierenbuurt,4,4,5,3,375,12/28/16
12804322,10010284,Entire home/apt,Noord-West / Noord-Midden,1,0,4,3,323,12/28/16
11358282,16506695,Entire home/apt,Centrum West,0,0,1,1,361,12/28/16
5437847,26850090,Entire home/apt,Centrum West,38,5,4,3,387,12/28/16
15924210,11227337,Entire home/apt,De Pijp / Rivierenbuurt,0,0,6,3,348,12/28/16
7376350,8558897,Entire home/apt,Noord-West / Noord-Midden,2,0,4,3,323,12/28/16
9191029,8558897,Entire home/apt,Noord-West / Noord-Midden,8,4,10,4,487,12/28/16
3753084,8128832,Entire home/apt,De Pijp / Rivierenbuurt,8,5,4,3,350,12/28/16
1811333,9489931,Entire home/apt,De Baarsjes / Oud West,20,5,8,4,404,12/28/16
2157399,10401747,Entire home/apt,Centrum West,8,5,4,3,339,12/28/16
12109792,37597638,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,6,4,323,12/28/16
8331085,12781559,Entire home/apt,De Baarsjes / Oud West,8,5,4,3,345,12/28/16
14662692,2305945,Entire home/apt,Centrum Oost,5,5,4,3,377,12/28/16
2085537,10650213,Entire home/apt,Centrum West,16,5,4,2,350,12/28/16
10290734,8558897,Entire home/apt,Centrum Oost,4,3,4,2,323,12/28/16
9450652,48971793,Entire home/apt,Oud Oost,2,0,4,4,323,12/28/16
14116269,85066824,Entire home/apt,Oud Oost,2,0,4,3,355,12/28/16
15599773,27090599,Entire home/apt,De Baarsjes / Oud West,0,0,6,4,323,12/28/16
2272303,11601106,Entire home/apt,De Pijp / Rivierenbuurt,34,4.5,6,1,350,12/28/16
2026857,10409807,Entire home/apt,Oostelijk Havengebied / Indische Buurt,6,4.5,16,5,412,12/28/16
13833500,48703385,Entire home/apt,Noord-West / Noord-Midden,0,0,4,3,350,12/28/16
15726359,97381233,Entire home/apt,De Pijp / Rivierenbuurt,2,0,4,3,317,12/28/16
8313828,43833408,Entire home/apt,Noord-West / Noord-Midden,0,0,4,3,323,12/28/16
